"kingdom","phylum","class","order","family","genus","species","AphiaID","env","input"
"Animalia","Chordata","Teleostei","Siluriformes","Ictaluridae","Noturus","Noturus insignis",1022572,"Freshwater","Noturus insignis"
"Animalia","Chordata","Teleostei","Siluriformes","Ictaluridae","Noturus","Noturus miurus",1020187,"Freshwater","Noturus miurus"
"Animalia","Chordata","Teleostei","Siluriformes","Ictaluridae","Noturus","Noturus stigmosus",1013249,"Freshwater","Noturus stigmosus"
"Animalia","Chordata","Teleostei","Siluriformes","Ictaluridae","Pylodictis","Pylodictis olivaris",594798,"Freshwater","Pylodictis olivaris"
"Animalia","Chordata","Teleostei","Siluriformes","Loricariidae","Panaque","Panaque nigrolineatus",1422267,"Freshwater","Panaque nigrolineatus"
"Animalia","Chordata","Teleostei","Siluriformes","Loricariidae","Panaque","Panaque suttonorum",1014564,"Freshwater","Panaque suttonorum"
"Animalia","Chordata","Teleostei","Beryciformes","Melamphaidae","Melamphaes","Melamphaes eulepis",274926,"Marine","Melamphaes eulepis"
"Animalia","Chordata","Teleostei","Beryciformes","Melamphaidae","Melamphaes","Melamphaes leprus",274931,"Marine","Melamphaes leprus"
"Animalia","Chordata","Teleostei","Beryciformes","Melamphaidae","Melamphaes","Melamphaes longivelis",127267,"Marine","Melamphaes longivelis"
"Animalia","Chordata","Teleostei","Beryciformes","Melamphaidae","Melamphaes","Melamphaes lugubris",274932,"Marine","Melamphaes lugubris"
"Animalia","Chordata","Teleostei","Beryciformes","Melamphaidae","Melamphaes","Melamphaes microps",127268,"Marine","Melamphaes microps"
"Animalia","Chordata","Teleostei","Beryciformes","Melamphaidae","Melamphaes","Melamphaes polylepis",159328,"Marine","Melamphaes polylepis"
"Animalia","Chordata","Teleostei","Beryciformes","Melamphaidae","Melamphaes","Melamphaes simus",127269,"Marine","Melamphaes simus"
"Animalia","Chordata","Teleostei","Beryciformes","Melamphaidae","Melamphaes","Melamphaes suborbitalis",127270,"Marine-Brackish","Melamphaes suborbitalis"
"Animalia","Chordata","Teleostei","Beryciformes","Melamphaidae","Melamphaes","Melamphaes typhlops",127271,"Marine","Melamphaes typhlops"
"Animalia","Chordata","Teleostei","Beryciformes","Melamphaidae","Poromitra","Poromitra capito",127272,"Marine","Poromitra capito"
"Animalia","Chordata","Teleostei","Beryciformes","Melamphaidae","Poromitra","Poromitra crassiceps",127273,"Marine","Poromitra crassiceps"
"Animalia","Chordata","Teleostei","Beryciformes","Melamphaidae","Poromitra","Poromitra megalops",127274,"Marine","Poromitra megalops"
"Animalia","Chordata","Teleostei","Beryciformes","Melamphaidae","Scopeloberyx","Scopeloberyx opisthopterus",127275,"Marine","Scopeloberyx opisthopterus"
"Animalia","Chordata","Teleostei","Beryciformes","Melamphaidae","Scopeloberyx","Scopeloberyx robustus",127276,"Marine","Scopeloberyx robustus"
"Animalia","Chordata","Teleostei","Beryciformes","Melamphaidae","Scopeloberyx","Scopeloberyx rubriventer",127277,"Marine","Scopeloberyx rubriventer"
"Animalia","Chordata","Teleostei","Beryciformes","Melamphaidae","Scopelogadus","Scopelogadus beanii",127278,"Marine","Scopelogadus beanii"
"Animalia","Chordata","Teleostei","Beryciformes","Melamphaidae","Scopelogadus","Scopelogadus mizolepis",127279,"Marine","Scopelogadus mizolepis"
"Animalia","Chordata","Teleostei","Beryciformes","Stephanoberycidae","Stephanoberyx","Stephanoberyx monae",159341,"Marine","Stephanoberyx monae"
"Animalia","Chordata","Teleostei","Stomiiformes","Gonostomatidae","Zaphotias","Zaphotias pedaliotus",322499,"Marine","Bonapartia pedaliota"
"Animalia","Chordata","Teleostei","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone acclinidens",127282,"Marine","Cyclothone acclinidens"
"Animalia","Chordata","Teleostei","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone alba",127283,"Marine","Cyclothone alba"
"Animalia","Chordata","Teleostei","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone atraria",274943,"Marine","Cyclothone atraria"
"Animalia","Chordata","Teleostei","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone braueri",127284,"Marine","Cyclothone braueri"
"Animalia","Chordata","Teleostei","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone microdon",127286,"Marine","Cyclothone microdon"
"Animalia","Chordata","Teleostei","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone pallida",127288,"Marine","Cyclothone pallida"
"Animalia","Chordata","Teleostei","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone pseudopallida",127289,"Marine","Cyclothone pseudopallida"
"Animalia","Chordata","Teleostei","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone signata",154831,"Marine","Cyclothone signata"
"Animalia","Chordata","Teleostei","Stomiiformes","Gonostomatidae","Diplophos","Diplophos taenia",127292,"Marine","Diplophos taenia"
"Animalia","Chordata","Teleostei","Stomiiformes","Gonostomatidae","Gonostoma","Gonostoma atlanticum",127293,"Marine","Gonostoma atlanticum"
"Animalia","Chordata","Teleostei","Stomiiformes","Gonostomatidae","Gonostoma","Gonostoma denudatum",127295,"Marine","Gonostoma denudatum"
"Animalia","Chordata","Teleostei","Stomiiformes","Gonostomatidae","Manducus","Manducus maderensis",281518,"Marine","Manducus maderensis"
"Animalia","Chordata","Teleostei","Stomiiformes","Gonostomatidae","Margrethia","Margrethia obtusirostra",127297,"Marine","Margrethia obtusirostra"
"Animalia","Chordata","Teleostei","Stomiiformes","Gonostomatidae","Sigmops","Sigmops bathyphilus",398363,"Marine","Sigmops bathyphilus"
"Animalia","Chordata","Teleostei","Stomiiformes","Gonostomatidae","Sigmops","Sigmops elongatus",221512,"Marine","Sigmops elongatum"
"Animalia","Chordata","Teleostei","Stomiiformes","Gonostomatidae","Sigmops","Sigmops elongatus",221512,"Marine","Sigmops elongatus"
"Animalia","Chordata","Teleostei","Stomiiformes","Gonostomatidae","Sigmops","Sigmops gracilis",279336,"Marine","Sigmops gracile"
"Animalia","Chordata","Teleostei","Stomiiformes","Phosichthyidae","Ichthyococcus","Ichthyococcus elongatus",274952,"Marine","Ichthyococcus elongatus"
"Animalia","Chordata","Teleostei","Stomiiformes","Phosichthyidae","Ichthyococcus","Ichthyococcus ovatus",127298,"Marine","Ichthyococcus ovatus"
"Animalia","Chordata","Teleostei","Stomiiformes","Phosichthyidae","Pollichthys","Pollichthys mauli",127299,"Marine","Pollichthys mauli"
"Animalia","Chordata","Teleostei","Stomiiformes","Phosichthyidae","Polymetme","Polymetme thaeocoryla",127301,"Marine","Polymetme thaeocoryla"
"Animalia","Chordata","Teleostei","Stomiiformes","Phosichthyidae","Vinciguerria","Vinciguerria attenuata",127302,"Marine","Vinciguerria attenuata"
"Animalia","Chordata","Teleostei","Stomiiformes","Phosichthyidae","Vinciguerria","Vinciguerria nimbaria",127303,"Marine","Vinciguerria nimbaria"
"Animalia","Chordata","Teleostei","Stomiiformes","Phosichthyidae","Vinciguerria","Vinciguerria poweriae",127304,"Marine","Vinciguerria poweriae"
"Animalia","Chordata","Teleostei","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus aculeatus",127306,"Marine","Argyropelecus aculeatus"
"Animalia","Chordata","Teleostei","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus affinis",127307,"Marine","Argyropelecus affinis"
"Animalia","Chordata","Teleostei","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus gigas",127308,"Marine","Argyropelecus gigas"
"Animalia","Chordata","Teleostei","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus hemigymnus",127309,"Marine","Argyropelecus hemigymnus"
"Animalia","Chordata","Teleostei","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus lychnus",158836,"Marine","Argyropelecus lychnus"
"Animalia","Chordata","Teleostei","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus olfersii",274967,"Marine","Argyropelecus olfersii"
"Animalia","Chordata","Teleostei","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus sladeni",158837,"Marine","Argyropelecus sladeni"
"Animalia","Chordata","Teleostei","Stomiiformes","Sternoptychidae","Danaphos","Danaphos oculatus",280483,"Marine","Danaphos oculatus"
"Animalia","Chordata","Teleostei","Stomiiformes","Sternoptychidae","Maurolicus","Maurolicus muelleri",127312,"Marine","Maurolicus muelleri"
"Animalia","Chordata","Teleostei","Stomiiformes","Sternoptychidae","Maurolicus","Maurolicus weitzmani",158838,"Marine","Maurolicus weitzmani"
"Animalia","Chordata","Teleostei","Stomiiformes","Sternoptychidae","Polyipnus","Polyipnus asteroides",158839,"Marine","Polyipnus asteroides"
"Animalia","Chordata","Teleostei","Stomiiformes","Sternoptychidae","Polyipnus","Polyipnus clarus",158840,"Marine","Polyipnus clarus"
"Animalia","Chordata","Teleostei","Stomiiformes","Sternoptychidae","Polyipnus","Polyipnus polli",127313,"Marine","Polyipnus polli"
"Animalia","Chordata","Teleostei","Stomiiformes","Sternoptychidae","Sternoptyx","Sternoptyx diaphana",127314,"Marine","Sternoptyx diaphana"
"Animalia","Chordata","Teleostei","Stomiiformes","Sternoptychidae","Sternoptyx","Sternoptyx pseudobscura",127315,"Marine","Sternoptyx pseudobscura"
"Animalia","Chordata","Teleostei","Stomiiformes","Sternoptychidae","Valenciennellus","Valenciennellus tripunctulatus",127316,"Marine","Valenciennellus tripunctulatus"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Aristostomias","Aristostomias grimaldii",127317,"Marine","Aristostomias grimaldii"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Aristostomias","Aristostomias lunifer",127318,"Marine","Aristostomias lunifer"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Aristostomias","Aristostomias polydactylus",158842,"Marine","Aristostomias polydactylus"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Aristostomias","Aristostomias scintillans",275007,"Marine","Aristostomias scintillans"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Aristostomias","Aristostomias tittmanni",127319,"Marine","Aristostomias tittmanni"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Astronesthes","Astronesthes cyaneus",275012,"Marine","Astronesthes cyanea"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Astronesthes","Astronesthes cyaneus",275012,"Marine","Astronesthes cyaneus"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Astronesthes","Astronesthes gemmifer",127322,"Marine","Astronesthes gemmifer"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Astronesthes","Astronesthes indicus",127323,"Marine","Astronesthes indicus"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Astronesthes","Astronesthes lampara",275027,"Marine","Astronesthes lampara"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Astronesthes","Astronesthes leucopogon",127324,"Marine","Astronesthes leucopogon"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Astronesthes","Astronesthes micropogon",127326,"Marine","Astronesthes micropogon"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Astronesthes","Astronesthes niger",127328,"Marine","Astronesthes niger"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Astronesthes","Astronesthes oligoa",275034,"Marine","Astronesthes oligoa"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Astronesthes","Astronesthes richardsoni",158843,"Marine","Astronesthes richardsoni"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Astronesthes","Astronesthes similus",275036,"Marine","Astronesthes similus"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Bathophilus","Bathophilus brevis",127329,"Marine","Bathophilus brevis"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Bathophilus","Bathophilus flemingi",275046,"Marine","Bathophilus flemingi"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Bathophilus","Bathophilus pawneei",127332,"Marine","Bathophilus pawneei"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Bathophilus","Bathophilus vaillanti",127333,"Marine","Bathophilus vaillanti"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Borostomias","Borostomias antarcticus",127334,"Marine","Borostomias antarcticus"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Borostomias","Borostomias elucens",127335,"Marine","Borostomias elucens"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Chauliodus","Chauliodus danae",127337,"Marine","Chauliodus danae"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Chauliodus","Chauliodus macouni",275055,"Marine","Chauliodus macouni"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Chauliodus","Chauliodus sloani",127338,"Marine","Chauliodus sloani"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Chirostomias","Chirostomias pliopterus",127339,"Marine","Chirostomias pliopterus"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Echiostoma","Echiostoma barbatum",127340,"Marine","Echiostoma barbatum"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias acinosus",275060,"Marine","Eustomias acinosus"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias arborifer",158849,"Marine","Eustomias arborifer"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias austratlanticus",275065,"Marine","Eustomias austratlanticus"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias bibulbosus",158850,"Marine","Eustomias bibulbosus"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias bimargaritatus",275070,"Marine","Eustomias bimargaritatus"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias bituberatus",275073,"Marine","Eustomias bituberatus"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias brevibarbatus",158852,"Marine","Eustomias brevibarbatus"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias dubius",158853,"Marine","Eustomias dubius"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias enbarbatus",158854,"Marine","Eustomias enbarbatus"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias filifer",127342,"Marine","Eustomias filifer"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias fissibarbis",158855,"Marine","Eustomias fissibarbis"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias jimcraddocki",275102,"Marine","Eustomias jimcraddocki"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias kreffti",275103,"Marine","Eustomias kreffti"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias longibarba",127344,"Marine","Eustomias longibarba"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias melanostigma",275111,"Marine","Eustomias melanostigma"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias monoclonus",217614,"Marine","Eustomias monoclonus"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias monodactylus",275119,"Marine","Eustomias monodactylus"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias obscurus",127347,"Marine","Eustomias obscurus"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias polyaster",158728,"Marine","Eustomias polyaster"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias schiffi",158729,"Marine","Eustomias schiffi"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias schmidti",127348,"Marine","Eustomias schmidti"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias silvescens",158730,"Marine","Eustomias silvescens"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias simplex",127349,"Marine","Eustomias simplex"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Eustomias","Eustomias variabilis",275146,"Marine","Eustomias variabilis"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Flagellostomias","Flagellostomias boureei",127351,"Marine","Flagellostomias boureei"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Grammatostomias","Grammatostomias dentatus",158731,"Marine","Grammatostomias dentatus"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Grammatostomias","Grammatostomias flagellibarba",127353,"Marine","Grammatostomias flagellibarba"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Idiacanthus","Idiacanthus antrostomus",275151,"Marine","Idiacanthus antrostomus"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Idiacanthus","Idiacanthus fasciola",127354,"Marine","Idiacanthus fasciola"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Leptostomias","Leptostomias gladiator",127355,"Marine","Leptostomias gladiator"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Leptostomias","Leptostomias haplocaulus",127356,"Marine","Leptostomias haplocaulus"
