"kingdom","phylum","class","order","family","genus","species","AphiaID","env","input","dist","ocean","source","domain","inCanada"
"Animalia","Chordata","Teleostei","Acanthuriformes","Ephippidae","Platax","Platax teira",218710,"Marine","Platax teira",0,"Pacific","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Cynoglossidae","Paraplagusia","Paraplagusia bilineata",219858,"Marine-Brackish","Paraplagusia bilineata",0,"Pacific","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Achiropsettidae","Mancopsetta","Mancopsetta maculata",234783,"Marine","Mancopsetta maculata",0,"Atlantic","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Aulopiformes","Notosudidae","Scopelosaurus","Scopelosaurus adleri",254552,"Marine","Scopelosaurus adleri",0,"Pacific","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax ocellatus",271865,"Marine-Brackish","Gymnothorax ocellatus",0,"Atlantic","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Lophiiformes","Gigantactinidae","Gigantactis","Gigantactis gibbsi",272561,"Marine","Gigantactis gibbsi",0,"Atlantic","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Lophiiformes","Gigantactinidae","Gigantactis","Gigantactis herwigi",272564,"Marine","Gigantactis herwigi",0,"Atlantic","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Argentiniformes","Argentinidae","Argentina","Argentina sialis",272897,"Marine-Brackish","Argentina sialis",0,"Pacific","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis ulochir",274612,"Marine","Paraliparis ulochir",0,"Pacific","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Brevoortia","Brevoortia patronus",275500,"Marine","Brevoortia patronus",0,"Atlantic","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Opsanus","Opsanus beta",275645,"Marine","Opsanus beta",0,"Atlantic","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Porichthys","Porichthys porosissimus",275662,"Marine","Porichthys porosissimus",0,"Pacific","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Lophiiformes","Ogcocephalidae","Ogcocephalus","Ogcocephalus cubifrons",275905,"Marine","Ogcocephalus cubifrons",0,"Atlantic","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sciaenidae","Cynoscion","Cynoscion arenarius",276077,"Marine-Brackish","Cynoscion arenarius",0,"Atlantic","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Triglidae","Prionotus","Prionotus longispinosus",276282,"Marine-Brackish","Prionotus longispinosus",0,"Atlantic","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Clupeiformes","Dorosomatidae","Dorosoma","Dorosoma petenense",276310,"Marine-Freshwater-Brackish","Dorosoma petenense",0,"Atlantic","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Scombriformes","Chiasmodontidae","Dysalotus","Dysalotus oligoscolus",276360,"Marine","Dysalotus oligoscolus",0,"Arctic","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Malacanthidae","Malacanthus","Malacanthus plumieri",277261,"Marine","Malacanthus plumieri",0,"Atlantic","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Psychrolutidae","Malacocottus","Malacocottus aleuticus",279440,"Marine","Malacocottus aleuticus",0,"Pacific","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Allocareproctus","Allocareproctus jordani",279555,"Marine","Allocareproctus jordani",0,"Pacific","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Serranidae","Jeboehlkia","Jeboehlkia gladifer",281197,"Marine","Jeboehlkia gladifer",0,"Atlantic","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Rhinoliparis","Rhinoliparis barbulifer",282585,"Marine","Rhinoliparis barbulifer",0,"Pacific","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Pleuronectiformes","Cynoglossidae","Symphurus","Symphurus atricauda",305635,"Marine","Symphurus atricauda",0,"Pacific","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Stomiiformes","Stomiidae","Stomias","Stomias ferox",306769,"Marine","Stomias ferox",0,"Atlantic-Arctic","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Lophiiformes","Antennariidae","Fowlerichthys","Fowlerichthys radiosus",712508,"Marine","Fowlerichthys radiosus",0,"Atlantic","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Acropomatiformes","Howellidae","Howella","Howella atlantica",1011297,"Marine","Howella atlantica",0,"Arctic","OBIS","eez focused","inside"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes diaconus",1384909,"Marine","Sebastes diaconus",0,"Pacific","OBIS","eez focused","inside"
"Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","Acipenser sturio",126279,"Marine-Freshwater-Brackish","Acipenser sturio",563.022440562361,"Atlantic-Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","Acipenser sturio",126279,"Marine-Freshwater-Brackish","Acipenser sturio",402.895622207073,"Atlantic-Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Anguilliformes","Chlopsidae","Chlopsis","Chlopsis bicolor",126282,"Marine","Chlopsis bicolor",231.832192303349,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Anguilliformes","Congridae","Bathyuroconger","Bathyuroconger vicinus",126284,"Marine","Bathyuroconger vicinus",400.106787654208,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Anguilliformes","Congridae","Conger","Conger conger",126285,"Marine","Conger conger",285.277588762648,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Anguilliformes","Congridae","Heteroconger","Heteroconger longissimus",126288,"Marine","Heteroconger longissimus",470.099457350246,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax vicinus",126302,"Marine","Gymnothorax vicinus",127.431057235724,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Anguilliformes","Nemichthyidae","Nemichthys","Nemichthys curvirostris",126305,"Marine","Nemichthys curvirostris",142.73591517174,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Aulopiformes","Evermannellidae","Odontostomops","Odontostomops normalops",126340,"Marine","Odontostomops normalops",178.674341028395,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Aulopiformes","Scopelarchidae","Rosenblattichthys","Rosenblattichthys hubbsi",126366,"Marine","Rosenblattichthys hubbsi",751.205950821315,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Aulopiformes","Bathysauridae","Bathysaurus","Bathysaurus mollis",126370,"Marine","Bathysaurus mollis",137.114877846604,"Atlantic-Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Aulopiformes","Bathysauridae","Bathysaurus","Bathysaurus mollis",126370,"Marine","Bathysaurus mollis",373.083859576155,"Atlantic-Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Beloniformes","Belonidae","Belone","Belone belone",126375,"Marine-Brackish","Belone belone",285.123434521321,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Beloniformes","Belonidae","Tylosurus","Tylosurus acus",126378,"Marine","Tylosurus acus",256.485078965984,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Beloniformes","Exocoetidae","Parexocoetus","Parexocoetus mento",126388,"Marine","Parexocoetus mento",334.292651796431,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Trachichthyiformes","Diretmidae","Diretmichthys","Diretmichthys parini",126396,"Marine","Diretmichthys parini",13.9909522197238,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Trachichthyiformes","Diretmidae","Diretmoides","Diretmoides pauciradiatus",126397,"Marine","Diretmoides pauciradiatus",881.230888538652,"Atlantic-Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Trachichthyiformes","Diretmidae","Diretmoides","Diretmoides pauciradiatus",126397,"Marine","Diretmoides pauciradiatus",350.167103424943,"Atlantic-Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Beryciformes","Cetomimidae","Ditropichthys","Ditropichthys storeri",126407,"Marine","Ditropichthys storeri",117.717821189691,"Atlantic-Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Beryciformes","Cetomimidae","Ditropichthys","Ditropichthys storeri",126407,"Marine","Ditropichthys storeri",226.23326151804,"Atlantic-Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Beryciformes","Cetomimidae","Eutaeniophorus","Eutaeniophorus festivus",126409,"Marine","Eutaeniophorus festivus",1043.93035703731,"Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Beryciformes","Cetomimidae","Eutaeniophorus","Eutaeniophorus festivus",126409,"Marine","Eutaeniophorus festivus",717.317814508596,"Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Clupeiformes","Dorosomatidae","Sardinella","Sardinella aurita",126422,"Marine-Brackish","Sardinella aurita",280.878454510146,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Bathygadus","Bathygadus favosus",126462,"Marine","Bathygadus favosus",125.757613600721,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Gadomus","Gadomus dispar",126470,"Marine","Gadomus dispar",654.046351826404,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Sphagemacrurus","Sphagemacrurus grenadae",126478,"Marine","Sphagemacrurus grenadae",130.405974302389,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Gadiformes","Moridae","Gadella","Gadella maraldi",126488,"Marine","Gadella maraldi",383.396389123964,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Phycis","Phycis blennoides",126501,"Marine","Phycis blennoides",292.23966392674,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Gadiformes","Phycidae","Phycis","Phycis phycis",126502,"Marine","Phycis phycis",51.3437414171923,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Lampriformes","Trachipteridae","Trachipterus","Trachipterus arcticus",126527,"Marine","Trachipterus arcticus",119.066542127349,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Lophiiformes","Caulophrynidae","Caulophryne","Caulophryne polynema",126535,"Marine","Caulophryne polynema",1424.87964349727,"Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Lophiiformes","Caulophrynidae","Caulophryne","Caulophryne polynema",126535,"Marine","Caulophryne polynema",949.207961110527,"Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Lophiiformes","Chaunacidae","Chaunax","Chaunax suttkusi",126540,"Marine","Chaunax suttkusi",357.118256479293,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Lophiiformes","Oneirodidae","Dolopichthys","Dolopichthys danae",126563,"Marine","Dolopichthys danae",134.590707971566,"Atlantic-Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Lophiiformes","Oneirodidae","Dolopichthys","Dolopichthys danae",126563,"Marine","Dolopichthys danae",364.560759548349,"Atlantic-Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Lophiiformes","Oneirodidae","Dolopichthys","Dolopichthys longicornis",126565,"Marine","Dolopichthys longicornis",144.299542367077,"Atlantic-Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Lophiiformes","Oneirodidae","Dolopichthys","Dolopichthys longicornis",126565,"Marine","Dolopichthys longicornis",823.552116506198,"Atlantic-Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Diaphus","Diaphus subtilis",126597,"Marine","Diaphus subtilis",424.875591008709,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Myctophiformes","Myctophidae","Loweina","Loweina interrupta",126624,"Marine","Loweina interrupta",240.668366331412,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Myctophiformes","Neoscopelidae","Neoscopelus","Neoscopelus microchir",126635,"Marine","Neoscopelus microchir",368.522094092309,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Myctophiformes","Neoscopelidae","Scopelengys","Scopelengys tristis",126636,"Marine","Scopelengys tristis",520.754728668906,"Atlantic-Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Myctophiformes","Neoscopelidae","Scopelengys","Scopelengys tristis",126636,"Marine","Scopelengys tristis",1189.17473910674,"Atlantic-Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Myctophiformes","Neoscopelidae","Scopelengys","Scopelengys tristis",126636,"Marine","Scopelengys tristis",340.596737986473,"Atlantic-Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Notacanthiformes","Halosauridae","Halosaurus","Halosaurus ovenii",126641,"Marine","Halosaurus ovenii",489.227704991567,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Ophidiiformes","Aphyonidae","Aphyonus","Aphyonus gelatinosus",126646,"Marine","Aphyonus gelatinosus",773.683927493703,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Ophidiiformes","Aphyonidae","Sciadonus","Sciadonus pedicellaris",126653,"Marine","Sciadonus pedicellaris",174.768711706309,"Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Ophidiiformes","Ophidiidae","Brotulotaenia","Brotulotaenia crassa",126669,"Marine","Brotulotaenia crassa",133.322836139841,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Ophidiiformes","Ophidiidae","Brotulotaenia","Brotulotaenia nigra",126670,"Marine","Brotulotaenia nigra",124.155642029699,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Ophidiiformes","Ophidiidae","Lamprogrammus","Lamprogrammus niger",126672,"Marine","Lamprogrammus niger",291.344070455982,"Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Ophidiiformes","Ophidiidae","Lamprogrammus","Lamprogrammus shcherbachevi",126673,"Marine","Lamprogrammus shcherbachevi",142.73591517174,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Ophidiiformes","Ophidiidae","Ophidion","Ophidion barbatum",126675,"Marine","Ophidion barbatum",272.576621246722,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Ophidiiformes","Bythitidae","Parabrotula","Parabrotula plagiophthalma",126680,"Marine","Parabrotula plagiophthalma",186.394181820495,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Bathylaco","Bathylaco nigricans",126688,"Marine","Bathylaco nigricans",337.562875803117,"Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Bathyprion","Bathyprion danae",126689,"Marine","Bathyprion danae",298.094030379568,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Bathytroctes","Bathytroctes macrolepis",126691,"Marine","Bathytroctes macrolepis",790.640778590151,"Pacific","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Conocara","Conocara macropterum",126695,"Marine","Conocara macropterum",355.849801794214,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Einara","Einara macrolepis",126701,"Marine","Einara macrolepis",132.392151073457,"Atlantic","OBIS extended search","extended search","outside"
"Animalia","Chordata","Teleostei","Alepocephaliformes","Alepocephalidae","Herwigia","Herwigia kreffti",126702,"Marine","Herwigia kreffti",149.468844375072,"Atlantic","OBIS extended search","extended search","outside"
