"AphiaID","ScientificName","Authority","DrID","Locality","Latitude","Longitude","Source","MinDepth","MaxDepth","UnacceptReason","UnacceptSource","Kingdom","Phylum","Class","Order","Family","Genus","Subgenus","Species","Subspecies"
"158491","Astropecten articulatus","(Say, 1825)","697109","Costa Rican part of the Caribbean Sea","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290815","Costa Rican part of the Caribbean Sea","","","Alvarado, J. J. (2010). Echinoderm diversity in the Caribbean Sea. <em>Marine Biodiversity.</em> 41(2): 261-285.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290816","Costa Rican part of the Caribbean Sea","","","Alvarado, J.J., Solís-Marín, F.A. & Ahearn, C. (2008). Equinodermos (Echinodermata) del Caribe Centroamericano. <em>Revista de Biología Tropical.</em> 56/3: 37-55.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290818","Guatemalan part of the Caribbean Sea","","","Alvarado, J. J. (2010). Echinoderm diversity in the Caribbean Sea. <em>Marine Biodiversity.</em> 41(2): 261-285.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290819","Guatemalan part of the Caribbean Sea","","","Alvarado, J.J., Solís-Marín, F.A. & Ahearn, C. (2008). Equinodermos (Echinodermata) del Caribe Centroamericano. <em>Revista de Biología Tropical.</em> 56/3: 37-55.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290820","Venezuelan part of the Caribbean Sea","","","Alvarado, J. J. (2010). Echinoderm diversity in the Caribbean Sea. <em>Marine Biodiversity.</em> 41(2): 261-285.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","688651","Lesser Antilles","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290810","Isla de Providencia","","","Alvarado, J.J., Solís-Marín, F.A. & Ahearn, C. (2008). Equinodermos (Echinodermata) del Caribe Centroamericano. <em>Revista de Biología Tropical.</em> 56/3: 37-55.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290811","San Andres","","","Alvarado, J.J., Solís-Marín, F.A. & Ahearn, C. (2008). Equinodermos (Echinodermata) del Caribe Centroamericano. <em>Revista de Biología Tropical.</em> 56/3: 37-55.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","559122","Guyanas","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","0","200","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290812","Eastern Caribbean","","","Alvarado, J. J. (2010). Echinoderm diversity in the Caribbean Sea. <em>Marine Biodiversity.</em> 41(2): 261-285.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290803","Roncador Bank","","","Alvarado, J.J., Solís-Marín, F.A. & Ahearn, C. (2008). Equinodermos (Echinodermata) del Caribe Centroamericano. <em>Revista de Biología Tropical.</em> 56/3: 37-55.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290804","Serrana Bank","","","Alvarado, J.J., Solís-Marín, F.A. & Ahearn, C. (2008). Equinodermos (Echinodermata) del Caribe Centroamericano. <em>Revista de Biología Tropical.</em> 56/3: 37-55.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290826","Cayo Alburquerque","","","Alvarado, J.J., Solís-Marín, F.A. & Ahearn, C. (2008). Equinodermos (Echinodermata) del Caribe Centroamericano. <em>Revista de Biología Tropical.</em> 56/3: 37-55.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","618203","Gulf of Mexico","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","0","200","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","559043","Florida","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","0","200","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","617993","Caribbean Sea","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","0","200","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","682037","Caribbean Sea","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"123859","Astropecten bispinosus","(Otto, 1823)","560336","Mediterranean Sea","","","Hansson, H.G. (Comp.) 1999. European Echinodermata Check-List (a draft for the European Register of Marine Species) . Internet Ed., Sep. 1999","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","bispinosus",""
"123859","Astropecten bispinosus","(Otto, 1823)","581318","Adriatic Sea","","","Koehler, R. (1921). Echinodermes. Faune de France, 1. Librairie de la Faculte des Sciences, Paris. 216 pp.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","bispinosus",""
"123859","Astropecten bispinosus","(Otto, 1823)","581317","Nice","","","Koehler, R. (1921). Echinodermes. Faune de France, 1. Librairie de la Faculte des Sciences, Paris. 216 pp.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","bispinosus",""
"123859","Astropecten bispinosus","(Otto, 1823)","581316","Banyuls","","","Koehler, R. (1921). Echinodermes. Faune de France, 1. Librairie de la Faculte des Sciences, Paris. 216 pp.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","bispinosus",""
"123859","Astropecten bispinosus","(Otto, 1823)","297398","European waters (ERMS scope)","","","Hansson, H.G. (2001). Echinodermata, <B><I>in</I></B>: Costello, M.J. <i>et al.</i> (Ed.) (2001). <i>European register of marine species: a check-list of the marine species in Europe and a bibliography of guides to their identification. Collection Patrimoines Naturels,</i>. 50: pp. 336-351.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","bispinosus",""
"123859","Astropecten bispinosus","(Otto, 1823)","581320","Azores Exclusive Economic Zone","","","Koehler, R. (1921). Echinodermes. Faune de France, 1. Librairie de la Faculte des Sciences, Paris. 216 pp.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","bispinosus",""
"123859","Astropecten bispinosus","(Otto, 1823)","730572","Azores Exclusive Economic Zone","","","Borges, P.A.V., Costa, A., Cunha, R., Gabriel, R., Gonçalves, V., Martins, A.F., Melo, I., Parente, M., Raposeiro, P., Rodrigues, P., Santos, R.S., Silva, L., Vieira, P. & Vieira, V. (Eds.). (2010). A list of the terrestrial and marine biota from the Azores, 432 pp. Chapter 14: Lista de invertebrados marinhos costeiros. Ed A.C. Costa. <i>in</i> Princípia, Oeiras, pp. 287-324. ","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","bispinosus",""
"123859","Astropecten bispinosus","(Otto, 1823)","581319","Algerian Exclusive Economic Zone","","","Koehler, R. (1921). Echinodermes. Faune de France, 1. Librairie de la Faculte des Sciences, Paris. 216 pp.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","bispinosus",""
"123859","Astropecten bispinosus","(Otto, 1823)","652447","Greek Exclusive Economic Zone","","","Koukouras, A. (2010). Check-list of marine species from Greece. Aristotle University of Thessaloniki. Assembled in the framework of the EU FP7 PESI project. ","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","bispinosus",""
"178647","Astropecten brasiliensis","Müller & Troschel, 1842","618733","Tierra del Fuego","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","7","37","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","brasiliensis",""
"178647","Astropecten brasiliensis","Müller & Troschel, 1842","683064","Caribbean Sea","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","brasiliensis",""
"178647","Astropecten brasiliensis","Müller & Troschel, 1842","1291132","Venezuelan part of the Caribbean Sea","","","Alvarado, J. J. (2010). Echinoderm diversity in the Caribbean Sea. <em>Marine Biodiversity.</em> 41(2): 261-285.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","brasiliensis",""
"178647","Astropecten brasiliensis","Müller & Troschel, 1842","881554","Scotia Sea","","","","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","brasiliensis",""
"178647","Astropecten brasiliensis","Müller & Troschel, 1842","559166","South Brazil","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","7","37","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","brasiliensis",""
"178647","Astropecten brasiliensis","Müller & Troschel, 1842","618776","Falkland Islands Exclusive Economic Zone","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","7","37","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","brasiliensis",""
"178647","Astropecten brasiliensis","Müller & Troschel, 1842","695450","Venezuelan Exclusive Economic Zone","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","brasiliensis",""
"178647","Astropecten brasiliensis","Müller & Troschel, 1842","559185","Uruguayan Exclusive Economic Zone","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","7","37","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","brasiliensis",""
"178648","Astropecten cingulatus","Sladen, 1883","687166","Panamanian part of the Caribbean Sea","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","cingulatus",""
"178648","Astropecten cingulatus","Sladen, 1883","1291134","Panamanian part of the Caribbean Sea","","","Alvarado, J. J. (2010). Echinoderm diversity in the Caribbean Sea. <em>Marine Biodiversity.</em> 41(2): 261-285.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","cingulatus",""
"178648","Astropecten cingulatus","Sladen, 1883","1291135","Panamanian part of the Caribbean Sea","","","Alvarado, J.J., Solís-Marín, F.A. & Ahearn, C. (2008). Equinodermos (Echinodermata) del Caribe Centroamericano. <em>Revista de Biología Tropical.</em> 56/3: 37-55.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","cingulatus",""
"178648","Astropecten cingulatus","Sladen, 1883","1291133","Mexican Exclusive Economic Zone [Caribbean part]","","","Alvarado, J. J. (2010). Echinoderm diversity in the Caribbean Sea. <em>Marine Biodiversity.</em> 41(2): 261-285.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","cingulatus",""
"178648","Astropecten cingulatus","Sladen, 1883","559304","Atlantic Ocean","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","100","1350","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","cingulatus",""
"178648","Astropecten cingulatus","Sladen, 1883","618285","Yucatan","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","100","1350","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","cingulatus",""
"178648","Astropecten cingulatus","Sladen, 1883","695720","Mexico","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","cingulatus",""
"178648","Astropecten cingulatus","Sladen, 1883","618066","Argentine Basin","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","100","1350","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","cingulatus",""
"178648","Astropecten cingulatus","Sladen, 1883","559682","Bahamas Exclusive Economic Zone","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","100","1350","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","cingulatus",""
"178648","Astropecten cingulatus","Sladen, 1883","618364","Cape Frio","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","100","1350","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","cingulatus",""
